time,latitude,longitude,wo
2022-06-01,21.25,90.42,4.7783043e-08
2022-06-01,20.25,88.42,-1.8832677e-07
2022-06-01,21.25,90.5,-2.3220333e-07
2022-06-01,21.25,90.25,4.1528395e-07
2022-06-01,21.25,88.5,-1.3822888e-07
2022-06-01,20.25,88.5,-4.7172884e-07
2022-06-01,20.25,87.33,7.10671e-07
2022-06-01,21.25,90.58,-2.6311065e-07
2022-06-01,21.25,88.33,-2.18463e-07
2022-06-01,21.25,90.67,1.8536502e-08
2022-06-01,21.25,88.25,-2.6205228e-07
2022-06-01,20.25,88.58,-3.4422985e-07
2022-06-01,20.25,87.25,-2.2084251e-07
2022-06-01,21.25,88.17,-5.077146e-07
2022-06-01,21.25,90.75,-9.994338e-08
2022-06-01,21.25,88.08,-8.998378e-08
2022-06-01,21.25,88.42,9.746868e-08
2022-06-01,20.25,88.67,1.0997507e-07
2022-06-01,20.25,88.25,-4.7327546e-07
2022-06-01,21.25,90.17,-4.6881228e-06
2022-06-01,20.25,87.83,-1.2953632e-06
2022-06-01,22.08,90.83,-1.0867404e-06
2022-06-01,21.25,89.67,-5.962867e-07
2022-06-01,21.25,89.58,1.4085616e-07
2022-06-01,21.25,89.5,-2.2456173e-07
2022-06-01,21.25,89.75,-1.6507581e-06
2022-06-01,22.58,90.92,-2.8338857e-06
2022-06-01,20.25,87.92,-1.0430364e-06
2022-06-01,20.25,87.75,-1.2719541e-06
2022-06-01,21.25,89.42,9.0213223e-07
2022-06-01,21.25,89.83,-2.8145137e-06
2022-06-01,21.25,88.92,-1.9230542e-06
2022-06-01,21.25,89.33,3.5247785e-07
2022-06-01,21.25,89.92,-2.7370306e-06
2022-06-01,20.25,87.67,-1.3109781e-06
2022-06-01,21.25,89.25,7.435378e-07
2022-06-01,21.25,90.0,-1.8725798e-06
2022-06-01,20.25,88.08,-1.0505242e-06
2022-06-01,21.25,89.17,1.3722433e-07
2022-06-01,21.25,90.08,-2.5425932e-06
2022-06-01,21.25,89.08,-2.5679734e-07
2022-06-01,20.25,87.58,-1.8693898e-06
2022-06-01,20.25,88.17,-6.7751205e-07
2022-06-01,21.25,89.0,-1.8479242e-06
2022-06-01,20.25,88.0,-1.0306459e-06
2022-06-01,21.25,90.83,-5.1425036e-07
2022-06-01,21.25,88.0,1.259811e-07
2022-06-01,20.25,87.17,-1.0559945e-06
2022-06-01,21.25,87.0,-1.07256746e-07
2022-06-01,21.33,87.5,-2.5075676e-07
2022-06-01,22.08,91.0,-7.077795e-07
2022-06-01,21.17,91.0,-5.301175e-07
2022-06-01,20.25,89.25,-1.4907879e-07
2022-06-01,21.33,87.58,1.8634854e-07
2022-06-01,20.17,90.83,-3.1240268e-07
2022-06-01,21.17,90.92,5.310258e-07
2022-06-01,21.33,87.67,3.2005693e-07
2022-06-01,21.17,90.83,-5.237032e-07
2022-06-01,20.25,89.33,-3.1384374e-07
2022-06-01,20.17,90.92,-4.4196574e-07
2022-06-01,21.33,87.75,-1.02860014e-07
2022-06-01,20.17,90.75,-1.5855396e-07
2022-06-01,21.17,90.67,-4.722927e-07
2022-06-01,20.25,89.42,-4.2567942e-07
2022-06-01,21.33,87.83,-9.983876e-08
2022-06-01,21.17,90.58,-4.4903988e-08
2022-06-01,20.25,89.5,9.708524e-07
2022-06-01,20.17,90.67,-7.364821e-07
2022-06-01,21.33,87.92,-1.7994279e-07
2022-06-01,21.17,90.5,-3.7262052e-07
2022-06-01,21.17,90.42,1.1910048e-06
2022-06-01,21.33,88.0,-7.510884e-08
2022-06-01,21.17,90.75,-5.621825e-07
2022-06-01,20.25,89.17,2.6650051e-08
2022-06-01,21.25,87.08,1.05363874e-07
2022-06-01,21.33,87.42,-3.042296e-07
2022-06-01,21.25,87.92,-9.525487e-08
2022-06-01,20.25,88.75,6.695694e-07
2022-06-01,21.25,90.92,5.0529405e-07
2022-06-01,21.25,87.83,-6.766321e-07
2022-06-01,21.25,91.0,-6.013185e-08
2022-06-01,21.25,87.75,-8.473752e-08
2022-06-01,20.25,88.83,6.4351553e-07
2022-06-01,20.25,87.08,-9.835682e-07
2022-06-01,21.33,87.0,2.4313064e-07
2022-06-01,21.25,87.67,3.501737e-07
2022-06-01,21.25,87.58,-3.6638678e-08
2022-06-01,21.33,87.08,-1.5645668e-07
2022-06-01,20.25,88.92,-2.8232689e-08
2022-06-01,20.25,87.0,-3.66147e-07
2022-06-01,21.25,87.5,2.464056e-07
2022-06-01,21.33,87.17,-1.300839e-07
2022-06-01,21.25,87.42,-3.709717e-07
2022-06-01,20.25,89.0,-4.13444e-07
2022-06-01,21.33,87.25,-1.8307487e-07
2022-06-01,21.25,87.33,-1.5030483e-07
2022-06-01,20.17,91.0,-8.7828363e-07
2022-06-01,21.25,87.25,1.8302246e-07
2022-06-01,20.25,89.08,-4.0574957e-07
2022-06-01,21.33,87.33,-3.807946e-07
2022-06-01,21.25,87.17,3.0290624e-07
2022-06-01,21.17,90.33,1.1597692e-06
2022-06-01,20.08,90.67,-6.8532114e-07
2022-06-01,21.08,91.0,-5.989604e-07
2022-06-01,20.17,89.25,-5.8725806e-07
2022-06-01,21.0,90.75,-4.786813e-07
2022-06-01,21.42,89.83,-1.1745258e-06
2022-06-01,20.33,89.58,-2.390855e-07
2022-06-01,21.0,90.67,-6.466858e-07
2022-06-01,20.17,87.5,-3.1483885e-06
2022-06-01,21.42,89.92,-5.507749e-07
2022-06-01,20.33,89.67,5.7688004e-07
2022-06-01,21.0,90.58,-7.690822e-07
2022-06-01,21.42,90.0,-3.594659e-07
2022-06-01,21.0,90.5,-9.96018e-07
2022-06-01,20.33,89.75,-2.2235012e-08
2022-06-01,21.0,90.83,-9.907377e-07
2022-06-01,20.17,87.42,-1.7393204e-07
2022-06-01,21.0,90.42,-8.6131047e-07
2022-06-01,21.0,90.33,-5.170968e-07
2022-06-01,21.42,90.17,-1.2503568e-07
2022-06-01,20.33,89.83,-3.6348655e-07
2022-06-01,21.0,90.25,1.3015992e-07
2022-06-01,20.17,87.33,3.4879363e-07
2022-06-01,21.42,90.25,-7.602867e-07
2022-06-01,21.0,90.17,4.9139834e-07
2022-06-01,20.33,89.92,-7.581725e-08
2022-06-01,21.42,90.33,-1.0964482e-06
2022-06-01,21.0,90.08,5.2774647e-07
2022-06-01,21.42,90.08,-3.6099524e-07
2022-06-01,21.0,90.0,1.4833027e-07
2022-06-01,21.42,89.75,-1.8157817e-06
2022-06-01,20.33,89.5,3.6485008e-07
2022-06-01,22.5,91.0,-4.185413e-06
2022-06-01,20.33,89.17,2.4770833e-07
2022-06-01,21.08,87.42,-4.2963146e-07
2022-06-01,20.17,87.83,1.6700737e-07
2022-06-01,21.42,89.25,-1.4078903e-07
2022-06-01,21.08,87.33,-5.5694824e-07
2022-06-01,20.33,89.25,9.3255935e-08
2022-06-01,21.42,89.33,-1.2005453e-06
2022-06-01,21.08,87.25,-5.873389e-07
2022-06-01,21.08,87.17,-1.2545958e-06
2022-06-01,22.17,90.83,-9.2689174e-07
2022-06-01,20.17,87.58,-3.4953514e-06
2022-06-01,20.33,89.33,-1.1959654e-07
2022-06-01,21.42,89.42,-1.9712859e-06
2022-06-01,22.08,90.58,-1.0995025e-06
2022-06-01,21.42,89.5,-1.3402586e-06
2022-06-01,21.08,87.08,3.953746e-07
2022-06-01,21.08,87.0,-3.971841e-07
2022-06-01,20.33,89.42,-6.078335e-07
2022-06-01,20.17,87.67,-1.5754687e-06
2022-06-01,21.42,89.58,-2.3977518e-06
2022-06-01,21.0,91.0,-6.7708913e-07
2022-06-01,21.42,89.67,-3.008639e-06
2022-06-01,21.0,90.92,-1.3270114e-06
2022-06-01,20.17,87.75,6.0056334e-07
2022-06-01,20.17,87.25,-1.518962e-06
2022-06-01,20.33,90.0,-6.290109e-07
2022-06-01,21.42,90.42,-7.621785e-07
2022-06-01,21.5,87.08,-5.483807e-07
2022-06-01,20.33,90.5,-6.910466e-08
2022-06-01,21.0,88.92,2.8048975e-08
2022-06-01,20.08,90.92,-1.0183144e-06
2022-06-01,21.5,87.17,-3.5448886e-07
2022-06-01,21.0,88.83,1.0529387e-06
2022-06-01,20.33,90.58,-1.6985315e-07
2022-06-01,21.5,87.25,-3.977098e-07
2022-06-01,21.0,88.75,1.4849973e-06
2022-06-01,21.0,88.67,-1.2807874e-06
2022-06-01,20.08,90.83,-9.30455e-07
2022-06-01,21.0,89.0,-4.0240022e-07
2022-06-01,20.33,90.67,-1.9163501e-07
2022-06-01,21.0,88.58,-1.4581609e-07
2022-06-01,22.17,91.0,-8.0934e-07
2022-06-01,21.5,87.42,-5.491715e-07
2022-06-01,21.0,88.5,3.1397695e-07
2022-06-01,20.33,90.75,-1.5160305e-07
2022-06-01,20.08,90.75,-6.172726e-07
2022-06-01,22.67,90.75,-1.0871386e-06
2022-06-01,21.0,88.42,-4.0949195e-07
2022-06-01,21.5,87.5,-2.759549e-07
2022-06-01,21.0,88.33,4.2266302e-07
2022-06-01,20.33,90.83,-3.2510652e-08
2022-06-01,21.5,87.33,-6.722499e-07
2022-06-01,21.0,89.08,-8.1226545e-07
2022-06-01,21.5,87.0,-4.6665673e-07
2022-06-01,20.08,91.0,-8.3857884e-07
2022-06-01,21.0,89.92,4.8165094e-07
2022-06-01,21.42,90.5,-7.881395e-07
2022-06-01,21.0,89.83,-1.12398766e-07
2022-06-01,20.33,90.08,-2.0216149e-07
2022-06-01,20.17,87.17,-1.0901643e-06
2022-06-01,21.42,90.58,-7.570873e-07
2022-06-01,21.0,89.75,-1.423826e-06
2022-06-01,21.0,89.67,-7.997375e-07
2022-06-01,21.42,90.67,-7.6502243e-07
2022-06-01,20.33,90.17,2.8008698e-08
2022-06-01,21.0,89.58,1.342527e-07
2022-06-01,20.17,87.08,-1.1198455e-06
2022-06-01,21.42,90.75,-8.671143e-07
2022-06-01,21.0,89.5,3.949655e-07
2022-06-01,20.33,90.25,-4.6849263e-07
2022-06-01,21.42,90.83,-7.469988e-07
2022-06-01,21.0,89.42,6.648263e-08
2022-06-01,21.0,89.33,-4.545562e-07
2022-06-01,20.17,87.0,-9.4458716e-07
2022-06-01,20.33,90.33,-2.9239447e-07
2022-06-01,21.42,90.92,-7.3363884e-07
2022-06-01,21.0,89.25,4.0914864e-07
2022-06-01,21.42,91.0,-4.0056662e-07
2022-06-01,21.0,89.17,-2.3809956e-07
2022-06-01,20.33,90.42,-1.4687473e-07
2022-06-01,21.42,89.17,9.048958e-07
2022-06-01,20.33,87.33,1.992361e-07
2022-06-01,21.08,87.5,-6.4302327e-07
2022-06-01,20.17,87.92,-1.5866739e-06
2022-06-01,21.08,90.08,6.091445e-07
2022-06-01,21.42,87.25,-1.9773503e-07
2022-06-01,21.08,90.0,-4.0948822e-07
2022-06-01,20.33,87.83,5.214686e-07
2022-06-01,21.42,87.33,-3.8398642e-07
2022-06-01,20.17,88.83,-8.283129e-07
2022-06-01,21.08,89.92,-1.4850169e-08
2022-06-01,21.08,89.83,4.232455e-07
2022-06-01,22.17,90.67,-1.3062127e-06
2022-06-01,20.33,87.92,3.4766873e-07
2022-06-01,21.42,87.42,-1.5732643e-07
2022-06-01,20.17,88.92,-1.6487985e-07
2022-06-01,21.08,89.75,-9.656562e-07
2022-06-01,21.42,87.5,-1.3931907e-07
2022-06-01,21.08,89.67,-1.0667269e-06
2022-06-01,20.33,88.0,7.324925e-07
2022-06-01,21.42,87.58,1.2369775e-07
2022-06-01,21.08,89.58,-1.0150651e-06
2022-06-01,21.08,89.5,-1.0987458e-06
2022-06-01,20.17,88.67,-1.1572902e-06
2022-06-01,20.33,88.08,1.0462428e-06
2022-06-01,21.42,87.67,-9.9044264e-08
2022-06-01,21.42,87.75,-1.0607509e-07
2022-06-01,21.08,89.42,-1.7407173e-06
2022-06-01,20.17,88.75,-1.3131926e-06
2022-06-01,21.08,89.33,-1.4694483e-06
2022-06-01,20.33,87.75,4.1362676e-07
2022-06-01,21.42,87.17,-1.1468785e-07
2022-06-01,21.33,90.67,-1.07902316e-07
2022-06-01,21.08,90.92,-4.0448747e-08
2022-06-01,21.33,90.75,-1.3545959e-07
2022-06-01,21.08,90.83,-4.024902e-07
2022-06-01,20.33,87.42,-9.560614e-07
2022-06-01,20.17,89.17,-2.920133e-07
2022-06-01,21.33,90.83,-4.3172953e-08
2022-06-01,21.08,90.75,-5.5006694e-07
2022-06-01,21.08,90.67,-1.1172676e-06
2022-06-01,20.33,87.5,-8.667458e-07
2022-06-01,22.08,90.67,-7.6025293e-07
2022-06-01,21.08,90.17,3.0949288e-08
2022-06-01,21.33,90.92,-1.73284e-07
2022-06-01,21.08,90.58,-5.839716e-07
2022-06-01,21.33,91.0,1.5507474e-07
2022-06-01,21.08,90.5,-8.070304e-07
2022-06-01,20.33,87.58,-7.422957e-07
2022-06-01,21.42,87.0,-9.6156704e-08
2022-06-01,21.08,90.42,-9.060188e-07
2022-06-01,20.17,89.0,2.4198297e-07
2022-06-01,21.08,90.33,-3.2004561e-07
2022-06-01,20.33,87.67,1.5378399e-07
2022-06-01,21.42,87.08,-3.2625817e-07
2022-06-01,21.08,90.25,-6.4371875e-07
2022-06-01,20.17,89.08,2.9451255e-07
2022-06-01,20.33,88.17,5.9355966e-07
2022-06-01,20.17,88.58,-1.12079164e-07
2022-06-01,21.42,87.83,-9.744607e-08
2022-06-01,21.08,88.33,-7.5442806e-08
2022-06-01,21.42,88.58,-3.9873663e-07
2022-06-01,21.08,88.25,-1.107642e-06
2022-06-01,20.33,88.75,1.3982266e-07
2022-06-01,20.17,88.17,1.0600922e-06
2022-06-01,21.42,88.67,-3.9645343e-08
2022-06-01,21.08,88.17,-1.2872778e-07
2022-06-01,21.08,88.08,1.6717152e-07
2022-06-01,20.33,88.83,-3.3287432e-07
2022-06-01,21.42,88.75,-1.2328371e-06
2022-06-01,20.17,88.08,-5.610102e-07
2022-06-01,21.42,88.5,7.420135e-08
2022-06-01,21.08,88.0,6.89431e-08
2022-06-01,20.33,88.92,-5.009948e-07
2022-06-01,21.08,87.92,-1.6371664e-06
2022-06-01,21.42,88.92,-5.2043856e-07
2022-06-01,21.08,87.83,1.6966704e-08
2022-06-01,20.17,88.0,-1.718642e-06
2022-06-01,20.33,89.0,-1.260168e-07
2022-06-01,21.08,87.75,1.4521777e-06
2022-06-01,21.42,89.0,5.9913924e-07
2022-06-01,21.08,87.67,-1.0235412e-06
2022-06-01,21.42,89.08,-2.415144e-06
2022-06-01,20.33,89.08,4.5822068e-07
2022-06-01,21.42,88.83,-6.7509495e-07
2022-06-01,20.33,88.67,5.141789e-07
2022-06-01,20.17,88.25,-2.1264846e-07
2022-06-01,21.08,88.42,-8.447526e-07
2022-06-01,21.08,89.25,-3.530635e-07
2022-06-01,20.33,88.25,4.7203065e-07
2022-06-01,21.42,87.92,-1.0230272e-07
2022-06-01,21.08,89.17,-1.6461561e-06
2022-06-01,21.08,89.08,-1.1775717e-06
2022-06-01,20.17,88.5,-6.6295e-08
2022-06-01,20.33,88.33,5.699395e-07
2022-06-01,21.42,88.0,-9.007919e-08
2022-06-01,21.08,89.0,1.7072837e-08
2022-06-01,21.42,88.08,-1.0745796e-07
2022-06-01,21.08,88.92,1.0591373e-06
2022-06-01,20.33,88.42,1.2347105e-07
2022-06-01,20.17,88.42,-1.7269875e-06
2022-06-01,21.42,88.17,-1.3371103e-07
2022-06-01,21.08,88.83,1.6094881e-06
2022-06-01,21.08,88.75,-1.2470438e-06
2022-06-01,21.42,88.25,-3.878298e-07
2022-06-01,20.33,88.5,3.185119e-07
2022-06-01,21.08,88.67,-3.6473094e-07
2022-06-01,20.17,88.33,-2.3885925e-06
2022-06-01,21.42,88.33,-3.4515492e-07
2022-06-01,21.08,88.58,-6.146141e-07
2022-06-01,20.33,88.58,7.5664934e-07
2022-06-01,21.42,88.42,-9.1633416e-07
2022-06-01,21.08,88.5,8.2994994e-08
2022-06-01,21.08,87.58,-6.825594e-07
2022-06-01,20.67,90.92,-5.0805223e-08
2022-06-01,21.5,89.92,-1.4589817e-07
2022-06-01,20.67,87.42,-6.974875e-07
2022-06-01,20.67,89.92,-5.402654e-07
2022-06-01,20.58,88.5,2.990346e-07
2022-06-01,20.67,87.83,4.221901e-07
2022-06-01,20.0,88.5,-2.9784593e-07
2022-06-01,21.75,90.75,-9.638438e-07
2022-06-01,21.92,90.83,-1.001033e-06
2022-06-01,20.0,87.33,-2.4651084e-07
2022-06-01,20.0,87.75,-8.619446e-07
2022-06-01,20.58,89.83,-1.5487467e-07
2022-06-01,20.67,88.67,2.5109605e-07
2022-06-01,21.83,90.0,-4.2789392e-07
2022-06-01,21.75,90.08,-4.7247656e-07
2022-06-01,20.0,88.17,1.7517502e-07
2022-06-01,20.58,89.92,-3.8878872e-07
2022-06-01,20.58,90.83,-5.7355186e-07
2022-06-01,20.67,90.25,1.8197184e-07
2022-06-01,21.75,90.83,-9.600358e-07
2022-06-01,21.92,88.08,-4.2805524e-07
2022-06-01,20.67,90.58,-1.6351373e-07
2022-06-01,21.75,88.17,-3.3285266e-07
2022-06-01,20.67,88.58,-1.0595306e-06
2022-06-01,20.67,89.83,9.8539175e-08
2022-06-01,20.58,87.0,-9.976324e-07
2022-06-01,21.92,90.75,-9.918696e-07
2022-06-01,20.58,88.42,8.727578e-07
2022-06-01,20.67,87.92,1.0594465e-07
2022-06-01,20.5,90.42,-1.4014228e-07
2022-06-01,20.58,87.92,2.1785164e-08
2022-06-01,20.58,87.42,1.103797e-06
2022-06-01,20.58,90.92,-2.9561454e-07
2022-06-01,20.67,89.58,7.4879466e-07
2022-06-01,20.67,89.5,-4.5761024e-07
2022-06-01,20.58,89.58,7.1403684e-07
2022-06-01,20.0,88.58,-2.802788e-07
2022-06-01,21.75,90.58,-9.641997e-07
2022-06-01,20.67,87.67,-3.6780955e-07
2022-06-01,21.83,90.92,-9.121169e-07
2022-06-01,20.5,90.25,2.715752e-07
2022-06-01,21.75,89.83,-5.3999594e-07
2022-06-01,21.92,91.0,-1.2254199e-06
2022-06-01,20.67,90.67,-3.678479e-08
2022-06-01,20.0,87.25,-1.345705e-06
2022-06-01,20.67,88.83,5.0834558e-08
2022-06-01,20.67,87.75,5.7439405e-07
2022-06-01,20.58,90.75,-5.5102834e-07
2022-06-01,20.0,88.83,-1.3830996e-07
2022-06-01,22.33,91.0,-9.67584e-07
2022-06-01,20.0,89.08,-4.4311253e-07
2022-06-01,21.75,90.67,-9.808635e-07
2022-06-01,20.58,88.58,-2.0457674e-07
2022-06-01,20.58,89.67,8.4986794e-07
2022-06-01,20.58,91.0,-2.5313776e-07
2022-06-01,21.83,91.0,-1.0454382e-06
2022-06-01,20.58,89.75,2.5188544e-07
2022-06-01,20.67,88.75,1.5106975e-06
2022-06-01,20.0,89.25,-1.3668679e-06
2022-06-01,20.5,91.0,-1.583217e-07
2022-06-01,21.92,90.92,-1.0640812e-06
2022-06-01,20.67,90.17,-9.1949325e-08
2022-06-01,20.5,90.0,-5.0596293e-07
2022-06-01,22.0,88.08,-3.163057e-07
2022-06-01,20.58,90.0,-6.7269855e-07
2022-06-01,21.92,88.17,-4.7524716e-07
2022-06-01,21.83,88.17,-3.494803e-07
2022-06-01,20.67,88.33,6.2800575e-07
2022-06-01,20.0,88.25,7.088251e-07
2022-06-01,20.58,88.25,5.839547e-07
2022-06-01,22.42,90.83,-3.6941574e-07
2022-06-01,20.58,90.25,4.9011245e-08
2022-06-01,20.58,87.17,-3.0847042e-07
2022-06-01,22.0,90.5,-1.1056185e-06
2022-06-01,20.5,90.17,4.3325718e-07
2022-06-01,20.0,88.33,3.01199e-07
2022-06-01,20.0,89.17,-7.5899516e-07
2022-06-01,20.58,90.33,2.2024158e-08
2022-06-01,20.67,89.75,3.5291447e-07
2022-06-01,21.83,88.0,-4.949905e-07
2022-06-01,20.67,90.33,-1.000602e-07
2022-06-01,20.67,90.42,-2.6772872e-07
2022-06-01,21.92,90.0,-5.8532464e-07
2022-06-01,21.92,90.42,-9.612539e-07
2022-06-01,20.58,90.5,-3.768578e-07
2022-06-01,20.0,88.92,-4.152126e-07
2022-06-01,20.58,87.25,6.317732e-07
2022-06-01,20.67,88.25,6.7045113e-07
2022-06-01,20.58,88.17,-5.387258e-07
2022-06-01,21.83,88.08,-5.2774305e-07
2022-06-01,20.67,88.17,2.3133234e-07
2022-06-01,20.0,87.58,5.2661954e-07
2022-06-01,20.58,90.42,-2.13101e-07
2022-06-01,21.92,89.92,-2.7575197e-07
2022-06-01,21.75,88.58,-6.099444e-07
2022-06-01,20.0,87.5,1.7011254e-06
2022-06-01,21.92,90.5,-9.76995e-07
2022-06-01,21.92,90.67,-8.969556e-07
2022-06-01,20.67,88.5,-7.9983334e-07
2022-06-01,20.0,87.42,1.1885245e-06
2022-06-01,20.5,90.5,-1.0788844e-07
2022-06-01,21.75,89.92,-3.0038143e-07
2022-06-01,20.58,87.33,6.953396e-07
2022-06-01,20.0,88.42,-5.797613e-07
2022-06-01,20.58,90.08,-6.7959456e-07
2022-06-01,21.75,90.92,-9.428777e-07
2022-06-01,20.67,90.5,-3.1596494e-07
2022-06-01,20.5,90.08,-1.7862745e-07
2022-06-01,20.58,88.33,1.1703511e-06
2022-06-01,20.58,90.67,-4.4565286e-07
2022-06-01,20.58,88.0,-3.3450456e-07
2022-06-01,21.83,89.92,-2.6421756e-07
2022-06-01,21.75,88.5,-2.8579126e-07
2022-06-01,21.75,90.0,-2.3641634e-07
2022-06-01,20.58,87.08,1.01998545e-07
2022-06-01,21.92,90.58,-7.383425e-07
2022-06-01,20.67,88.0,-2.7456087e-08
2022-06-01,20.0,87.67,-8.614149e-07
2022-06-01,20.58,90.17,2.1659761e-07
2022-06-01,21.75,91.0,-9.506037e-07
2022-06-01,22.0,90.58,-6.9506103e-07
2022-06-01,20.67,88.08,-3.0007396e-07
2022-06-01,20.58,90.58,-4.7372376e-07
2022-06-01,20.67,89.67,1.0059116e-06
2022-06-01,20.58,88.08,-1.0235132e-06
2022-06-01,20.67,88.42,-2.9291306e-07
2022-06-01,20.5,90.58,-2.8888428e-07
2022-06-01,21.83,90.33,-1.1049877e-06
2022-06-01,20.58,87.83,4.3310558e-07
2022-06-01,20.58,87.75,5.35064e-07
2022-06-01,22.0,89.92,-3.4773407e-07
2022-06-01,20.0,89.0,-5.662058e-07
2022-06-01,20.58,88.75,1.1746413e-06
2022-06-01,21.75,90.33,-1.014854e-06
2022-06-01,21.83,90.83,-9.860784e-07
2022-06-01,21.83,90.5,-9.74667e-07
2022-06-01,20.58,89.33,1.7216634e-07
2022-06-01,21.75,90.42,-1.005861e-06
2022-06-01,22.0,90.42,-1.0898988e-06
2022-06-01,21.75,90.17,-1.1314813e-06
2022-06-01,20.5,90.83,-5.180132e-07
2022-06-01,20.0,89.33,-2.5279363e-07
2022-06-01,20.0,88.0,1.255652e-06
2022-06-01,21.75,90.5,-9.890724e-07
2022-06-01,22.0,88.17,-4.668953e-07
2022-06-01,20.0,87.17,-1.2805709e-06
2022-06-01,20.5,90.33,1.3008858e-07
2022-06-01,20.67,89.25,8.361597e-07
2022-06-01,20.67,87.25,-7.097926e-07
2022-06-01,20.58,88.83,2.1366464e-08
2022-06-01,20.0,88.67,9.780301e-07
2022-06-01,20.67,87.5,-3.554308e-07
2022-06-01,20.0,87.92,1.0896403e-06
2022-06-01,20.58,89.17,1.2576783e-06
2022-06-01,21.75,88.0,-4.5366303e-07
2022-06-01,20.58,87.58,6.640042e-07
2022-06-01,20.67,90.08,-8.0354033e-07
2022-06-01,21.83,90.75,-9.918418e-07
2022-06-01,20.5,89.92,-1.9983482e-07
2022-06-01,20.0,87.08,-1.9184215e-06
2022-06-01,22.0,90.0,-5.1459745e-07
2022-06-01,20.67,89.42,-2.9963736e-08
2022-06-01,20.5,90.75,-5.6804237e-07
2022-06-01,20.67,89.08,-1.8860552e-06
2022-06-01,20.58,89.25,8.2989726e-07
2022-06-01,20.67,90.83,-9.999196e-08
2022-06-01,20.67,89.17,-9.4977246e-08
2022-06-01,20.67,87.58,-2.668926e-07
2022-06-01,21.75,89.75,-4.7855127e-07
2022-06-01,20.67,87.17,8.4987784e-07
2022-06-01,21.75,90.25,-1.1700672e-06
2022-06-01,20.58,87.67,3.855302e-07
2022-06-01,20.67,89.0,-9.1252963e-07
2022-06-01,22.42,90.92,1.2156796e-06
2022-06-01,21.75,88.08,-3.5388996e-07
2022-06-01,20.0,88.08,4.985111e-07
2022-06-01,20.0,88.75,1.1312047e-06
2022-06-01,20.67,88.92,-1.0120199e-06
2022-06-01,20.67,90.75,-6.3147716e-08
2022-06-01,21.75,88.67,-4.572191e-07
2022-06-01,20.5,90.67,-4.1826533e-07
2022-06-01,20.58,88.92,-4.813359e-07
2022-06-01,21.83,90.42,-9.102801e-07
2022-06-01,20.67,90.0,-5.845484e-07
2022-06-01,20.67,87.0,-1.0296674e-06
2022-06-01,20.58,88.67,5.861703e-08
2022-06-01,20.58,89.0,-9.11248e-07
2022-06-01,21.83,90.67,-9.779623e-07
2022-06-01,20.58,89.5,5.616437e-08
2022-06-01,20.67,89.33,5.847871e-07
2022-06-01,20.58,89.08,7.607743e-08
2022-06-01,20.5,90.92,-2.2182115e-07
2022-06-01,20.58,87.5,8.1910514e-07
2022-06-01,20.0,87.83,1.2480966e-08
2022-06-01,20.58,89.42,-2.686774e-07
2022-06-01,20.67,87.33,-6.1429915e-07
2022-06-01,21.83,90.58,-9.0308794e-07
2022-06-01,20.67,87.08,4.6221075e-07
2022-07-01,21.83,89.92,-3.6582506e-07
2022-07-01,20.08,90.17,-1.6472679e-07
2022-07-01,21.42,90.0,1.3450928e-06
2022-07-01,20.67,88.0,9.057092e-07
2022-07-01,21.0,87.58,-5.901259e-07
2022-07-01,20.58,87.58,2.1473377e-07
2022-07-01,21.42,90.08,1.45462e-06
2022-07-01,21.0,87.75,-1.9968306e-06
2022-07-01,20.17,87.25,3.5861152e-07
2022-07-01,21.5,88.58,-5.02694e-07
2022-07-01,21.0,90.0,-4.8016904e-07
2022-07-01,21.0,87.0,1.1389644e-06
2022-07-01,21.5,88.5,-1.8843127e-06
2022-07-01,20.17,87.42,1.0486639e-06
2022-07-01,20.92,91.0,5.822077e-08
2022-07-01,21.0,87.67,-1.5983001e-06
2022-07-01,21.0,90.5,-3.9816732e-07
2022-07-01,20.42,87.08,-3.3749975e-06
2022-07-01,21.5,88.0,-5.2190387e-07
2022-07-01,20.33,89.75,3.500045e-07
2022-07-01,22.0,90.92,-1.3204886e-06
2022-07-01,20.08,90.42,-4.2344784e-08
2022-07-01,20.67,88.08,1.276666e-06
2022-07-01,20.42,87.17,-1.9889787e-06
2022-07-01,21.0,87.25,-1.6046756e-06
2022-07-01,20.08,90.25,2.2305333e-07
2022-07-01,21.5,88.33,-8.008525e-07
2022-07-01,21.42,90.17,8.406021e-07
2022-07-01,20.0,88.25,-8.4004074e-07
2022-07-01,21.83,90.58,-1.0740953e-06
2022-07-01,21.0,87.33,-5.5622843e-07
2022-07-01,21.0,90.33,4.0355627e-07
2022-07-01,21.5,88.25,-8.3166776e-07
2022-07-01,20.33,89.83,4.4933873e-07
2022-07-01,20.42,87.25,4.9403184e-06
2022-07-01,21.0,87.17,-2.0005912e-06
2022-07-01,21.0,87.83,4.5785728e-07
2022-07-01,21.5,88.42,7.008236e-08
2022-07-01,21.0,90.25,1.0301686e-06
2022-07-01,20.0,88.0,4.8389143e-08
2022-07-01,21.83,88.17,-3.6361564e-07
2022-07-01,21.0,90.08,2.78701e-07
2022-07-01,20.42,87.33,-2.6437258e-06
2022-07-01,21.5,88.17,-6.2248364e-07
2022-07-01,20.33,89.92,5.286152e-07
2022-07-01,21.0,90.17,7.9005616e-07
2022-07-01,21.42,90.25,-3.3749682e-08
2022-07-01,21.5,88.08,-5.439818e-07
