time,latitude,longitude,ph
2023-04-01,21.0,89.0,8.034502
2023-04-01,20.75,90.0,8.04662
2023-04-01,21.75,90.5,7.9639554
2023-04-01,20.0,89.5,8.040567
2023-04-01,20.25,87.75,8.035634
2023-04-01,20.75,89.5,8.040559
2023-04-01,21.0,88.5,8.029705
2023-04-01,21.75,89.5,7.9960847
2023-04-01,21.0,90.25,8.0354395
2023-04-01,21.25,89.5,8.030216
2023-04-01,21.5,89.0,8.015996
2023-04-01,21.25,88.25,8.022122
2023-04-01,21.25,87.5,8.031928
2023-04-01,21.0,88.25,8.030877
2023-04-01,20.5,90.5,8.050829
2023-04-01,20.5,87.0,8.03789
2023-04-01,20.5,88.75,8.037062
2023-04-01,20.75,89.75,8.044881
2023-04-01,20.25,87.0,8.038804
2023-04-01,21.0,89.25,8.0355835
2023-04-01,21.5,88.75,8.006305
2023-04-01,21.75,90.75,8.014623
2023-04-01,22.0,90.5,8.038572
2023-04-01,20.25,88.0,8.03371
2023-04-01,20.0,89.75,8.043257
2023-04-01,20.0,88.75,8.035893
2023-04-01,20.5,87.75,8.038456
2023-04-01,21.5,90.75,8.002625
2023-04-01,20.75,90.5,8.044196
2023-04-01,21.25,90.0,8.006005
2023-04-01,21.5,87.25,8.023092
2023-04-01,22.0,91.0,8.104863
2023-04-01,21.0,90.75,8.033326
2023-04-01,20.25,88.25,8.032607
2023-04-01,22.5,91.0,8.282386
2023-04-01,20.25,90.5,8.052662
2023-04-01,20.5,88.0,8.037767
2023-04-01,20.0,90.5,8.054785
2023-04-01,20.5,89.5,8.039734
2023-04-01,21.0,87.0,8.036921
2023-04-01,21.25,90.5,8.009603
2023-04-01,22.25,91.0,8.218603
2023-04-01,21.0,87.5,8.035639
2023-04-01,21.25,91.0,8.034537
2023-04-01,20.0,88.5,8.032684
2023-04-01,20.5,89.25,8.03811
2023-04-01,20.0,90.75,8.056186
2023-04-01,20.75,87.5,8.036777
2023-04-01,22.25,90.75,8.1596575
2023-04-01,21.0,87.25,8.03666
2023-04-01,20.25,90.25,8.052548
2023-04-01,21.25,90.75,8.021008
2023-04-01,21.0,91.0,8.034689
2023-04-01,21.75,87.75,8.01059
2023-04-01,20.0,87.0,8.036319
2023-04-01,20.75,91.0,8.039443
2023-04-01,20.75,87.75,8.037093
2023-04-01,21.0,87.75,8.0344515
2023-04-01,21.0,88.0,8.03247
2023-04-01,21.5,88.0,8.01881
2023-04-01,20.25,87.5,8.0369835
2023-04-01,20.5,90.0,8.050918
2023-04-01,20.75,88.25,8.037329
2023-04-01,21.25,88.5,8.019435
2023-04-01,20.5,89.0,8.037034
2023-04-01,21.5,87.75,8.020882
2023-04-01,20.0,88.25,8.029932
2023-04-01,20.25,90.0,8.0511
2023-04-01,20.25,90.75,8.053133
2023-04-01,21.25,87.0,8.025543
2023-04-01,20.0,87.25,8.034031
2023-04-01,20.0,91.0,8.056771
2023-04-01,21.5,91.0,8.034822
2023-04-01,20.75,90.75,8.040847
2023-04-01,20.5,89.75,8.044434
2023-04-01,20.0,90.25,8.053737
2023-04-01,20.25,88.5,8.033622
2023-04-01,21.75,88.0,8.010792
2023-04-01,21.25,90.25,7.9849486
2023-04-01,21.5,87.5,8.023461
2023-04-01,20.25,89.0,8.0372095
2023-04-01,21.0,89.5,8.0370455
2023-04-01,22.0,90.75,8.080728
2023-04-01,20.0,90.0,8.04918
2023-04-01,20.0,87.75,8.03002
2023-04-01,21.25,87.25,8.041269
2023-04-01,20.5,91.0,8.048202
2023-04-01,21.25,87.75,8.02838
2023-04-01,20.0,88.0,8.02964
2023-04-01,20.25,89.5,8.039506
2023-04-01,20.25,88.75,8.035291
2023-04-01,20.5,87.5,8.038104
2023-04-01,21.75,89.75,7.9926043
2023-04-01,21.75,90.0,7.986982
2023-04-01,21.0,90.0,8.037504
2023-04-01,20.75,87.0,8.03548
2023-04-01,20.75,88.75,8.039206
2023-04-01,20.75,89.25,8.039648
2023-04-01,20.5,88.5,8.037161
2023-04-01,21.25,89.0,8.02701
2023-04-01,20.5,87.25,8.039025
2023-04-01,21.5,89.75,8.017839
2023-04-01,21.75,90.25,7.9723587
2023-04-01,21.5,90.5,7.955649
2023-04-01,20.5,90.75,8.049094
2023-04-01,22.5,90.75,8.255631
2023-04-01,20.25,87.25,8.03794
2023-04-01,21.5,90.25,7.9807377
2023-04-01,20.25,89.25,8.038716
2023-04-01,21.25,88.75,8.018055
2023-04-01,20.0,89.25,8.039654
2023-04-01,21.25,89.25,8.028896
2023-04-01,21.5,89.5,8.017814
2023-04-01,21.5,89.25,8.017182
2023-04-01,20.75,89.0,8.039386
2023-04-01,21.0,88.75,8.031939
2023-04-01,20.75,88.5,8.038195
2023-04-01,20.0,89.0,8.037572
2023-04-01,21.25,88.0,8.024052
2023-04-01,21.5,90.0,8.0123
2023-05-01,21.25,87.0,8.012092
2023-05-01,20.25,90.0,8.04342
2023-05-01,20.75,90.25,8.04404
2023-05-01,20.0,91.0,8.034535
2023-05-01,20.25,90.75,8.039783
2023-05-01,20.75,88.0,8.02965
2023-05-01,21.0,88.75,8.022752
2023-05-01,21.5,87.75,8.012637
2023-05-01,20.0,87.25,8.026706
2023-05-01,21.75,91.0,8.0959
2023-05-01,21.5,89.75,8.015916
2023-05-01,20.75,87.25,8.023473
2023-05-01,20.0,88.25,8.024056
2023-05-01,21.0,90.5,8.043056
2023-05-01,20.5,88.5,8.030967
2023-05-01,20.25,87.75,8.02787
2023-05-01,21.0,88.0,8.023694
2023-05-01,21.25,90.0,8.002162
2023-05-01,20.0,90.0,8.038441
2023-05-01,20.5,90.0,8.042618
2023-05-01,20.0,89.25,8.037606
2023-05-01,21.5,91.0,8.095401
2023-05-01,20.25,87.5,8.030273
2023-05-01,20.75,89.0,8.034513
2023-05-01,20.0,87.75,8.024081
2023-05-01,20.75,90.5,8.044004
2023-05-01,21.5,90.75,8.068535
2023-05-01,21.25,87.75,8.014755
2023-05-01,21.25,88.5,8.018039
2023-05-01,22.0,90.5,8.046684
2023-05-01,22.25,91.0,8.248959
2023-05-01,20.75,87.0,8.022423
2023-05-01,21.5,88.0,8.0121975
2023-05-01,20.5,89.0,8.035151
2023-05-01,21.75,90.0,7.9982433
2023-05-01,20.75,88.25,8.029776
2023-05-01,21.5,90.25,7.996137
2023-05-01,21.0,87.0,8.020727
2023-05-01,20.0,88.0,8.023684
2023-05-01,21.25,90.5,8.038598
2023-05-01,20.0,90.5,8.0352545
2023-05-01,21.0,89.5,8.035488
2023-05-01,21.0,87.5,8.02292
2023-05-01,20.0,87.0,8.02901
2023-05-01,21.25,91.0,8.074736
2023-05-01,22.5,90.75,8.172603
2023-05-01,21.5,90.0,8.016511
2023-05-01,20.5,89.25,8.036214
2023-05-01,20.0,90.75,8.0350275
2023-05-01,20.75,88.5,8.032007
2023-05-01,20.75,87.5,8.025508
2023-05-01,22.25,90.75,8.1288
2023-05-01,21.0,87.25,8.02322
2023-05-01,20.0,89.0,8.03131
2023-05-01,20.25,90.25,8.0416765
2023-05-01,21.25,90.75,8.055942
2023-05-01,21.0,91.0,8.049
2023-05-01,21.75,87.75,8.006418
2023-05-01,20.5,88.0,8.0296955
2023-05-01,20.5,89.5,8.035836
2023-05-01,20.5,87.5,8.028643
2023-05-01,20.25,88.25,8.027394
2023-05-01,20.5,89.75,8.036292
2023-05-01,20.0,90.25,8.035877
2023-05-01,20.25,88.5,8.0276785
2023-05-01,20.25,87.25,8.030547
2023-05-01,21.75,88.0,8.006719
2023-05-01,21.25,90.25,7.987373
2023-05-01,21.0,87.75,8.023278
2023-05-01,21.5,87.5,8.0136795
2023-05-01,20.5,91.0,8.038823
2023-05-01,22.0,90.75,8.098119
2023-05-01,20.75,90.75,8.040945
2023-05-01,20.75,87.75,8.027783
2023-05-01,20.75,88.75,8.034372
2023-05-01,20.75,91.0,8.03745
2023-05-01,20.25,89.0,8.034643
2023-05-01,20.0,88.5,8.025605
2023-05-01,21.5,87.25,8.013297
2023-05-01,21.0,90.0,8.037184
2023-05-01,22.0,91.0,8.149199
2023-05-01,21.0,90.75,8.044979
2023-05-01,20.25,90.5,8.04014
2023-05-01,21.75,89.75,7.993257
2023-05-01,21.25,89.0,8.018991
2023-05-01,20.25,91.0,8.037641
2023-05-01,21.25,88.75,8.018274
2023-05-01,21.25,88.25,8.015593
2023-05-01,20.75,89.5,8.033391
2023-05-01,21.0,88.25,8.0222225
2023-05-01,20.75,90.0,8.040963
2023-05-01,20.5,90.25,8.044303
2023-05-01,21.25,87.25,8.023222
2023-05-01,21.25,89.25,8.021788
2023-05-01,21.0,90.25,8.039243
2023-05-01,21.25,89.5,8.026387
2023-05-01,20.5,87.25,8.027537
2023-05-01,21.5,89.0,8.015373
2023-05-01,21.25,87.5,8.016133
2023-05-01,20.0,87.5,8.0249815
2023-05-01,20.5,90.5,8.044134
2023-05-01,20.25,89.5,8.039044
2023-05-01,21.75,89.5,7.987706
2023-05-01,20.0,89.75,8.041867
2023-05-01,20.75,89.25,8.033548
2023-05-01,20.25,88.0,8.027179
2023-05-01,21.75,90.75,8.058809
2023-05-01,20.5,87.0,8.024771
2023-05-01,20.5,87.75,8.02985
2023-05-01,20.25,89.25,8.038026
2023-05-01,20.5,90.75,8.04269
2023-05-01,21.5,88.75,8.012132
2023-05-01,21.0,89.75,8.03738
2023-05-01,20.25,88.75,8.02947
2023-05-01,21.0,89.25,8.032461
2023-05-01,20.5,88.75,8.032455
2023-05-01,21.5,90.5,8.03904
2023-05-01,20.25,87.0,8.029314
2023-05-01,20.0,88.75,8.027201
2023-05-01,21.25,88.0,8.014567
2023-05-01,20.75,89.75,8.0366
2023-05-01,21.0,88.5,8.021671
2023-05-01,20.25,89.75,8.041266
2023-05-01,21.5,89.25,8.012067
2023-05-01,21.5,88.5,8.012376
2023-05-01,21.25,89.75,8.030411
2023-05-01,20.5,88.25,8.029758
2023-05-01,21.75,90.25,7.997826
2023-05-01,21.75,90.5,8.029763
2023-05-01,20.0,89.5,8.041387
2023-05-01,21.5,89.5,8.007156
2023-05-01,21.0,89.0,8.02961
2023-05-01,21.5,88.25,8.015042
2023-05-01,22.5,91.0,8.264131
2023-06-01,21.25,90.75,8.121017
2023-06-01,20.25,90.0,8.029247
2023-06-01,20.5,87.0,8.019527
2023-06-01,20.75,91.0,8.04601
2023-06-01,21.5,87.25,8.01392
2023-06-01,20.25,90.25,8.028419
2023-06-01,20.25,89.0,8.032042
2023-06-01,20.75,89.25,8.041201
2023-06-01,21.25,90.25,8.043688
2023-06-01,20.5,87.75,8.023363
2023-06-01,21.0,91.0,8.068615
2023-06-01,20.75,88.75,8.039195
2023-06-01,21.5,90.5,8.173785
2023-06-01,21.75,87.75,8.037314
2023-06-01,21.5,87.5,8.027192
2023-06-01,20.25,88.75,8.031879
2023-06-01,20.75,88.25,8.0299
2023-06-01,20.5,91.0,8.035385
2023-06-01,21.0,89.0,8.046152
2023-06-01,21.0,90.0,8.038913
2023-06-01,20.75,87.75,8.01936
2023-06-01,22.0,90.75,8.246509
2023-06-01,21.75,89.75,8.097917
2023-06-01,21.25,88.0,8.016959
2023-06-01,21.0,89.75,8.043101
2023-06-01,21.5,89.25,8.06948
2023-06-01,21.25,89.0,8.041986
2023-06-01,20.0,89.0,8.0279665
2023-06-01,20.5,90.5,8.034974
2023-06-01,21.0,87.25,8.014307
2023-06-01,20.75,88.5,8.034849
2023-06-01,20.0,90.5,8.026277
2023-06-01,21.5,90.0,8.129422
2023-06-01,21.25,89.25,8.062098
2023-06-01,21.0,87.5,8.0113735
2023-06-01,21.0,88.5,8.029575
2023-06-01,21.25,90.5,8.11809
2023-06-01,20.75,89.5,8.0396595
2023-06-01,21.0,89.5,8.043738
2023-06-01,20.0,88.0,8.027008
2023-06-01,20.0,87.0,8.017966
2023-06-01,21.25,91.0,8.117069
2023-06-01,21.75,89.5,8.073607
2023-06-01,21.25,88.25,8.021296
2023-06-01,20.0,90.75,8.026837
2023-06-01,20.0,87.75,8.020594
2023-06-01,21.0,90.25,8.043246
2023-06-01,21.25,89.75,8.045355
2023-06-01,21.75,90.5,8.1730175
2023-06-01,21.0,90.75,8.063065
2023-06-01,20.25,89.5,8.031205
2023-06-01,20.25,87.75,8.023458
2023-06-01,20.25,90.5,8.028705
2023-06-01,21.25,89.5,8.05797
2023-06-01,20.75,87.5,8.014199
2023-06-01,20.25,88.25,8.028787
2023-06-01,20.5,89.5,8.038839
2023-06-01,21.25,87.5,8.011842
2023-06-01,20.5,87.5,8.018964
2023-06-01,20.5,88.0,8.028561
2023-06-01,22.25,90.75,8.092408
2023-06-01,21.5,89.0,8.058492
2023-06-01,20.0,89.5,8.0271635
2023-06-01,22.0,91.0,8.274787
2023-06-01,21.0,87.0,8.017765
2023-06-01,21.0,87.75,8.015327
2023-06-01,20.75,90.25,8.041029
2023-06-01,21.25,87.25,8.011305
2023-06-01,20.5,88.5,8.030994
2023-06-01,22.5,91.0,8.1304
2023-06-01,20.75,87.0,8.019095
2023-06-01,20.0,91.0,8.027488
2023-06-01,21.0,90.5,8.054408
2023-06-01,20.75,89.75,8.041335
2023-06-01,20.25,89.25,8.031012
2023-06-01,20.5,89.0,8.034568
2023-06-01,20.0,89.25,8.027314
2023-06-01,22.25,91.0,8.241147
2023-06-01,21.5,87.75,8.026834
2023-06-01,21.25,88.75,8.032665
2023-06-01,21.5,90.75,8.188075
2023-06-01,20.5,89.25,8.036866
2023-06-01,21.0,88.75,8.034046
2023-06-01,22.0,90.5,8.184886
2023-06-01,21.0,88.25,8.026464
2023-06-01,21.25,90.0,7.9943233
2023-06-01,20.0,90.0,8.026208
2023-06-01,20.0,88.75,8.0291195
2023-06-01,21.0,88.0,8.022175
2023-06-01,20.75,89.0,8.040854
2023-06-01,22.5,90.75,7.926374
2023-06-01,20.75,90.5,8.039486
2023-06-01,21.5,88.0,8.028994
2023-06-01,20.5,90.0,8.037343
2023-06-01,20.5,87.25,8.019836
2023-06-01,20.5,90.25,8.035361
2023-06-01,21.75,90.25,8.135886
2023-06-01,21.25,88.5,8.028095
2023-06-01,21.5,88.5,8.05389
2023-06-01,20.75,90.0,8.042552
2023-06-01,21.25,87.0,8.016125
2023-06-01,20.5,88.25,8.030232
2023-06-01,20.0,88.5,8.029523
2023-06-01,21.5,89.5,8.084779
2023-06-01,21.75,88.0,8.036242
2023-06-01,21.0,89.25,8.050268
2023-06-01,20.25,91.0,8.030064
2023-06-01,21.5,88.75,8.048133
2023-06-01,20.5,89.75,8.03899
2023-06-01,20.75,90.75,8.041374
2023-06-01,20.75,88.0,8.0262
2023-06-01,20.0,89.75,8.027012
2023-06-01,21.5,91.0,8.171605
2023-06-01,20.5,90.75,8.034868
2023-06-01,21.75,90.0,8.128521
2023-06-01,21.5,89.75,8.103635
2023-06-01,20.5,88.75,8.0321245
2023-06-01,20.75,87.25,8.018229
2023-06-01,20.0,88.25,8.028648
2023-06-01,21.5,88.25,8.040738
2023-06-01,20.25,87.25,8.020097
2023-06-01,21.25,87.75,8.014603
2023-06-01,20.25,90.75,8.029412
2023-06-01,20.0,87.5,8.018256
2023-06-01,21.5,90.25,8.128915
2023-06-01,21.75,90.75,8.204421
2023-06-01,20.25,87.5,8.020382
2023-06-01,20.25,87.0,8.0198145
2023-06-01,21.75,91.0,8.209815
2023-06-01,20.25,88.0,8.028678
2023-06-01,20.25,88.5,8.029861
2023-06-01,20.0,90.25,8.0256815
2023-06-01,20.0,87.25,8.017208
2023-06-01,20.25,89.75,8.030766
2023-07-01,20.0,90.75,8.03032
2023-07-01,21.0,90.5,8.061286
2023-07-01,20.25,89.25,8.049252
2023-07-01,21.0,88.5,8.121876
2023-07-01,20.25,87.75,8.060631
2023-07-01,21.25,87.75,8.09359
2023-07-01,21.0,89.0,8.129548
2023-07-01,20.25,89.75,8.044254
2023-07-01,21.0,88.75,8.13481
2023-07-01,21.25,88.0,8.109128
2023-07-01,20.25,90.25,8.036818
2023-07-01,20.25,87.25,8.045403
2023-07-01,21.0,87.75,8.065349
2023-07-01,21.0,88.25,8.107255
2023-07-01,21.25,88.25,8.133025
2023-07-01,20.25,87.5,8.051522
2023-07-01,21.0,90.0,8.088372
2023-07-01,21.25,89.0,8.171124
2023-07-01,20.25,88.5,8.059381
2023-07-01,21.0,89.75,8.105528
2023-07-01,21.0,89.25,8.121474
2023-07-01,20.25,90.0,8.041034
2023-07-01,21.25,90.25,8.1517315
2023-07-01,20.25,88.0,8.06477
2023-07-01,20.25,87.0,8.045737
2023-07-01,21.25,87.0,8.093724
2023-07-01,21.0,90.75,8.048362
2023-07-01,20.25,89.0,8.052682
2023-07-01,21.25,88.75,8.165189
2023-07-01,22.25,91.0,8.306486
2023-07-01,21.25,89.5,8.170836
2023-07-01,22.5,91.0,8.142179
2023-07-01,21.25,90.0,8.104069
2023-07-01,21.0,88.0,8.090813
2023-07-01,21.25,89.25,8.18395
2023-07-01,20.25,88.75,8.056607
2023-07-01,21.0,89.5,8.112531
2023-07-01,21.0,87.5,8.055563
2023-07-01,21.25,87.5,8.080152
2023-07-01,21.25,88.5,8.153969
2023-07-01,20.0,91.0,8.029595
2023-07-01,20.25,89.5,8.045875
2023-07-01,21.0,90.25,8.073739
2023-07-01,21.25,87.25,8.078933
2023-07-01,21.0,91.0,8.04246
2023-07-01,20.25,88.25,8.062189
2023-07-01,21.25,90.5,8.202913
2023-07-01,21.25,89.75,8.154214
2023-07-01,20.5,89.25,8.062201
2023-07-01,21.25,90.75,8.154027
2023-07-01,20.25,90.75,8.032145
2023-07-01,20.75,87.0,8.069488
2023-07-01,20.75,90.75,8.032903
2023-07-01,21.75,89.75,8.327631
2023-07-01,20.75,88.5,8.095603
2023-07-01,20.0,90.25,8.032959
2023-07-01,20.75,90.0,8.047375
2023-07-01,21.5,88.5,8.193429
2023-07-01,20.0,88.0,8.057427
2023-07-01,20.5,91.0,8.032345
2023-07-01,21.75,90.0,8.341388
2023-07-01,20.5,88.5,8.074134
2023-07-01,21.5,90.0,8.332614
2023-07-01,21.75,90.25,8.355251
2023-07-01,20.5,87.5,8.048929
2023-07-01,21.5,87.5,8.126323
2023-07-01,20.75,88.75,8.096937
2023-07-01,20.75,90.25,8.038266
2023-07-01,20.5,90.75,8.033796
2023-07-01,20.75,91.0,8.032705
2023-07-01,20.0,89.0,8.041285
2023-07-01,21.5,90.25,8.314372
2023-07-01,20.0,87.75,8.057332
2023-07-01,21.5,87.75,8.130642
2023-07-01,20.5,88.25,8.077343
2023-07-01,20.75,88.0,8.072657
2023-07-01,20.0,88.5,8.051094
2023-07-01,20.0,90.0,8.0345545
2023-07-01,21.5,91.0,8.181041
2023-07-01,20.25,91.0,8.0310755
2023-07-01,20.75,87.75,8.056554
2023-07-01,20.5,88.0,8.070096
2023-07-01,22.5,90.75,7.8246903
2023-07-01,21.5,90.5,8.298069
2023-07-01,21.75,87.75,8.149028
2023-07-01,20.5,87.75,8.061051
2023-07-01,21.5,88.0,8.144132
2023-07-01,20.75,87.5,8.048759
2023-07-01,20.75,90.5,8.034141
2023-07-01,20.75,88.25,8.084033
2023-07-01,21.5,88.25,8.166745
2023-07-01,20.0,88.25,8.053872
2023-07-01,21.75,88.0,8.146758
2023-07-01,20.0,88.75,8.045919
2023-07-01,20.75,89.5,8.077158
2023-07-01,20.75,87.25,8.061308
2023-07-01,21.75,89.5,8.3030405
2023-07-01,21.75,90.5,8.338002
2023-07-01,21.5,90.75,8.251386
2023-07-01,21.5,88.75,8.2068615
2023-07-01,22.0,91.0,8.328773
2023-07-01,20.0,89.25,8.038295
2023-07-01,21.5,89.25,8.268866
2023-07-01,20.5,89.5,8.057526
2023-07-01,20.5,90.0,8.045138
2023-07-01,22.0,90.5,8.38039
2023-07-01,20.0,90.5,8.031345
2023-07-01,21.75,91.0,8.25862
2023-07-01,21.5,89.5,8.300474
2023-07-01,21.5,89.0,8.241514
2023-07-01,20.0,87.25,8.045788
2023-07-01,20.5,87.25,8.050273
2023-07-01,20.75,89.25,8.083369
2023-07-01,20.5,89.75,8.052013
2023-07-01,20.5,89.0,8.06612
2023-07-01,22.0,90.75,8.3663645
2023-07-01,20.0,89.75,8.036111
2023-07-01,20.5,87.0,8.061242
2023-07-01,20.0,87.0,8.043562
2023-07-01,21.5,87.25,8.112355
2023-07-01,20.5,90.5,8.035872
2023-07-01,20.5,88.75,8.070215
2023-07-01,21.75,90.75,8.307094
2023-07-01,20.0,89.5,8.037326
2023-07-01,21.5,89.75,8.311598
2023-07-01,21.0,87.0,8.074135
2023-07-01,20.75,89.0,8.089547
2023-07-01,21.25,91.0,8.10672
2023-07-01,20.0,87.5,8.052054
2023-07-01,22.25,90.75,8.164572
2023-07-01,21.0,87.25,8.060132
2023-07-01,20.75,89.75,8.065977
2023-07-01,20.5,90.25,8.039468
2023-07-01,20.25,90.5,8.033455
2023-08-01,20.25,87.0,8.029216
2023-08-01,20.5,87.75,8.049432
2023-08-01,22.25,91.0,8.190467
2023-08-01,21.0,89.25,8.167353
2023-08-01,20.75,88.0,8.053998
2023-08-01,21.25,89.25,8.187626
2023-08-01,21.0,88.5,8.1482525
2023-08-01,21.5,89.25,8.168313
2023-08-01,21.5,90.5,8.309899
2023-08-01,20.0,89.25,8.065045
2023-08-01,20.75,88.25,8.072647
2023-08-01,20.0,89.0,8.070599
2023-08-01,21.25,89.0,8.196881
2023-08-01,21.5,89.75,8.2302685
2023-08-01,20.5,87.5,8.031201
2023-08-01,20.75,89.0,8.124479
2023-08-01,21.5,90.0,8.267671
2023-08-01,20.75,88.5,8.090979
2023-08-01,20.25,89.5,8.074496
2023-08-01,21.0,88.75,8.163309
2023-08-01,21.0,89.0,8.166009
2023-08-01,20.25,87.25,8.03555
2023-08-01,21.25,88.75,8.210455
2023-08-01,20.5,87.25,8.026569
2023-08-01,21.5,90.25,8.237356
2023-08-01,20.0,88.75,8.074887
2023-08-01,20.75,89.25,8.122707
2023-08-01,21.5,89.5,8.200591
2023-08-01,20.75,88.75,8.110553
2023-08-01,20.75,87.25,8.040955
2023-08-01,21.25,88.5,8.197854
2023-08-01,21.75,90.5,8.37274
2023-08-01,21.0,90.25,8.089572
2023-08-01,20.5,90.5,8.087608
2023-08-01,21.75,90.75,8.398548
2023-08-01,20.25,88.0,8.084109
2023-08-01,20.0,87.5,8.071103
2023-08-01,21.25,87.25,8.057817
2023-08-01,20.5,90.25,8.083981
2023-08-01,20.5,88.75,8.1013565
2023-08-01,21.75,91.0,8.399312
2023-08-01,21.0,90.5,8.105836
2023-08-01,20.5,90.0,8.083316
2023-08-01,22.0,90.5,8.453326
2023-08-01,21.25,87.0,8.070213
2023-08-01,20.0,87.25,8.055748
2023-08-01,20.5,89.75,8.087825
2023-08-01,20.25,88.5,8.089286
2023-08-01,20.5,89.0,8.100448
2023-08-01,22.0,90.75,8.473658
2023-08-01,22.0,91.0,8.462548
2023-08-01,21.0,90.75,8.127099
2023-08-01,20.5,89.5,8.088555
2023-08-01,20.25,88.25,8.088627
2023-08-01,21.0,91.0,8.14481
2023-08-01,20.0,87.0,8.041923
2023-08-01,22.25,90.75,8.091127
2023-08-01,20.5,89.25,8.094167
2023-08-01,20.0,87.75,8.07948
2023-08-01,21.5,90.75,8.333538
2023-08-01,21.75,90.25,8.330308
2023-08-01,20.5,90.75,8.088449
2023-08-01,20.0,88.5,8.077069
2023-08-01,22.5,90.75,7.6214824
2023-08-01,21.5,91.0,8.316476
2023-08-01,20.25,87.5,8.051225
2023-08-01,20.75,87.75,8.036744
2023-08-01,20.5,88.0,8.071172
2023-08-01,21.0,89.5,8.155713
2023-08-01,21.25,88.25,8.175125
2023-08-01,20.75,87.5,8.030636
2023-08-01,21.75,87.75,8.225257
2023-08-01,20.25,89.0,8.082248
2023-08-01,20.0,88.25,8.079812
2023-08-01,21.75,88.0,8.232239
2023-08-01,20.5,88.25,8.086369
2023-08-01,21.0,89.75,8.138254
2023-08-01,21.75,89.5,8.182859
2023-08-01,21.25,88.0,8.139887
2023-08-01,20.75,87.0,8.03539
2023-08-01,20.0,88.0,8.081323
2023-08-01,20.25,87.75,8.07197
2023-08-01,21.25,87.75,8.098357
2023-08-01,21.75,89.75,8.245673
2023-08-01,20.5,91.0,8.082628
2023-08-01,21.0,90.0,8.100679
2023-08-01,20.5,88.5,8.096017
2023-08-01,21.75,90.0,8.276944
2023-08-01,21.25,87.5,8.0633955
2023-08-01,20.25,88.75,8.086984
2023-08-01,20.0,89.5,8.064982
2023-08-01,20.25,89.25,8.076237
2023-08-01,21.25,89.5,8.168744
2023-08-01,20.75,91.0,8.106668
2023-08-01,21.0,87.5,8.037967
2023-08-01,20.75,90.75,8.096309
2023-08-01,21.5,88.0,8.218794
2023-08-01,20.25,89.75,8.076109
2023-08-01,20.75,90.5,8.086619
2023-08-01,20.25,90.0,8.075757
2023-08-01,21.5,88.25,8.235155
2023-08-01,20.0,89.75,8.0653105
2023-08-01,21.25,90.5,8.226154
2023-08-01,21.5,88.5,8.239208
2023-08-01,21.5,88.75,8.205818
2023-08-01,20.25,90.75,8.066301
2023-08-01,20.5,87.0,8.027994
2023-08-01,21.0,87.0,8.05013
2023-08-01,20.25,90.5,8.074042
2023-08-01,20.0,91.0,8.035739
2023-08-01,20.75,89.75,8.102332
2023-08-01,21.5,87.75,8.188842
2023-08-01,21.5,87.25,8.1322775
2023-08-01,20.0,90.5,8.054975
2023-08-01,21.25,90.25,8.038341
2023-08-01,21.0,88.25,8.123141
2023-08-01,20.75,90.0,8.091128
2023-08-01,21.0,87.25,8.045027
2023-08-01,20.25,90.25,8.07449
2023-08-01,20.0,90.0,8.065948
2023-08-01,21.5,89.0,8.180792
2023-08-01,21.25,90.75,8.265778
2023-08-01,21.0,87.75,8.047087
2023-08-01,21.25,90.0,8.035848
2023-08-01,20.0,90.25,8.061874
2023-08-01,21.5,87.5,8.156104
2023-08-01,20.0,90.75,8.044786
2023-08-01,20.75,89.5,8.112352
2023-08-01,21.0,88.0,8.087685
2023-08-01,21.25,91.0,8.254616
2023-08-01,21.25,89.75,8.158092
2023-08-01,20.25,91.0,8.05157
2023-08-01,22.5,91.0,7.817654
2023-08-01,20.75,90.25,8.084164
2023-09-01,20.25,90.75,8.037496
2023-09-01,21.75,89.5,8.395339
2023-09-01,20.0,88.0,8.091462
2023-09-01,20.25,87.75,8.096546
2023-09-01,21.25,87.75,8.245437
2023-09-01,20.0,90.25,8.038779
2023-09-01,21.75,89.75,8.442591
2023-09-01,20.75,90.75,8.063251
2023-09-01,20.75,87.0,8.159454
2023-09-01,20.75,87.25,8.13941
2023-09-01,20.75,90.5,8.075756
2023-09-01,21.0,89.75,8.221195
2023-09-01,20.0,88.5,8.090358
2023-09-01,20.75,90.25,8.088293
2023-09-01,20.0,90.0,8.052576
2023-09-01,21.5,91.0,8.203926
2023-09-01,20.25,87.5,8.09725
2023-09-01,20.75,87.75,8.119
2023-09-01,21.0,88.0,8.200952
2023-09-01,20.5,88.0,8.092515
2023-09-01,21.0,89.5,8.23883
2023-09-01,21.25,88.0,8.27605
2023-09-01,21.25,88.25,8.281997
2023-09-01,21.5,88.0,8.313707
2023-09-01,20.75,87.5,8.109357
2023-09-01,21.75,87.75,8.308133
2023-09-01,20.25,89.0,8.116012
2023-09-01,20.0,88.25,8.088107
2023-09-01,21.25,90.0,8.18388
2023-09-01,21.75,88.0,8.275176
2023-09-01,20.5,88.25,8.097975
2023-09-01,21.5,87.75,8.315517
2023-09-01,22.5,90.75,7.600424
2023-09-01,20.5,91.0,8.043414
2023-09-01,20.5,88.5,8.107006
2023-09-01,21.0,87.75,8.157071
2023-09-01,20.0,90.75,8.035813
2023-09-01,22.0,90.5,8.52896
2023-09-01,21.25,87.0,8.253108
2023-09-01,20.0,87.25,8.093964
2023-09-01,21.0,87.5,8.120921
